131,30.4638602857,29.8170870714,35,control3,100,83,49.8,100,3,1804,98,29.99,30,70,5.5,00:09:06,38,MIL is OFF0 codes
132,30.4674405495,29.8060418104,33,control3,100,82,50.6,100,4,2401,74,43.82,30,76,-4.7,00:09:10,83.1,MIL is OFF0 codes
133,30.4710208132,29.7949965495,33,control3,100,83,51.8,54.9,4,2540,19,8.97,30,70,0,00:09:14,26.7,MIL is OFF0 codes
134,30.4746010769,29.7839512885,34,control3,100,83,51,18.4,4,2197,27,6.07,31,60,0,00:09:18,24.3,MIL is OFF0 codes
135,30.4781813407,29.7729060275,34,control3,100,83,51,67.8,4,2012,66,19.7,30,62,0.8,00:09:22,33.3,MIL is OFF0 codes
136,30.4817616044,29.7618607665,33,control3,100,83,51,55.7,4,2065,47,17.32,30,62,-7,00:09:26,32.2,MIL is OFF0 codes
137,30.4853418681,29.7508155055,33,control3,100,82,51.4,52.2,4,2077,33,12.89,30,60,-3.1,00:09:30,30.2,MIL is OFF0 codes
138,30.4889221319,29.7397702445,36,control3,100,82,51.8,42.4,4,1995,56,12.46,30,60,2.3,00:09:34,29.4,MIL is OFF0 codes
139,30.4925023956,29.7287249835,35,control3,100,83,51.8,,4,1988,19,8.86,30,55,0,00:09:38,27.1,MIL is OFF0 codes
140,30.4960826593,29.7176797225,34,control3,100,83,51.8,54.1,4,1817,90,14.1,30,60,6.2,00:09:42,31,MIL is OFF0 codes
141,30.4996629231,29.7066344615,36,control3,100,83,52.2,100,4,3101,23,54.17,30,69,2.3,00:09:46,43.5,MIL is OFF0 codes
142,30.5032431868,29.6955892005,39,control3,100,83,52.5,35.7,4,2255,90,20.16,30,70,5.5,00:09:50,34.5,MIL is OFF0 codes
143,30.5068234505,29.6845439396,38,control3,100,83,52.9,100,4,2346,60,35.91,30,71,-9.4,00:09:54,38.4,MIL is OFF0 codes
144,30.5104037143,29.6734986786,41,control3,100,83,52.9,20,4,2341,90,9.32,30,76,7.8,00:09:58,30.2,MIL is OFF0 codes
145,30.513983978,29.6624534176,43,control3,100,83,52.9,100,4,2584,48,46.19,30,78,-3.1,00:10:02,43.1,MIL is OFF0 codes
146,30.5175642418,29.6514081566,45,control3,100,83,52.9,59.6,4,2135,51,19.03,30,78,-2.3,00:10:06,32.9,MIL is OFF0 codes
147,30.5211445055,29.6403628956,46,control3,100,83,52.5,54.9,4,2131,34,17.48,30,77,-0.8,00:10:11,32.2,MIL is OFF0 codes
148,30.5247247692,29.6293176346,48,control3,100,83,52.2,18.4,4,2073,19,5.66,30,71,0,00:10:15,23.9,MIL is OFF0 codes
149,30.528305033,29.6182723736,48,control3,100,83,51.4,18,4,1923,46,5.19,30,71,9.4,00:10:19,24.3,MIL is OFF0 codes
150,30.5318852967,29.6072271126,44,control3,100,83,51.4,53.3,4,1972,45,15.87,30,74,-0.8,00:10:23,31.4,MIL is OFF0 codes
151,30.5354655604,29.5961818516,44,control3,100,83,51.4,53.7,4,2028,34,16.28,30,72,-7,00:10:27,31.8,MIL is OFF0 codes
152,30.5390458242,29.5851365907,41,control3,100,82,51,18.8,4,1907,19,5.21,30,61,0,00:10:31,23.1,MIL is OFF0 codes
153,30.5426260879,29.5740913297,40,control3,100,82,51,18.8,4,1034,54,3.09,30,57,12.5,00:10:35,20.8,MIL is OFF0 codes
154,30.5462063516,29.5630460687,39,control3,100,82,51,69.4,4,1972,95,24.36,,70,0.8,00:10:39,35.7,MIL is OFF0 codes
155,30.5497866154,29.5520008077,37,control3,100,82,51.8,100,4,2458,19,44.69,29,81,-3.1,00:10:43,44.3,
156,30.5533668791,29.5409555467,37,control3,100,82,52.2,40.4,4,2682,19,16.06,30,77,0,00:10:47,29,
157,30.5569471429,29.5299102857,37,control3,100,83,51.4,19.6,5,2467,20,7.26,30,56,1.6,00:10:51,25.9,
158,30.5605274066,29.5188650247,34,control3,100,83,48.2,19.6,5,2367,19,6.98,30,35,0,00:10:55,25.5,MIL is OFF0 codes
159,30.5641076703,29.5078197637,35,control3,100,82,46.7,17.6,5,1581,22,3.95,30,25,0,00:10:59,22,
160,30.5676879341,29.4967745027,36,control3,100,82,44.7,53.3,5,1151,20,10.65,,21,10.9,00:11:03,29.4,
161,30.5712681978,29.4857292418,35,control3,100,82,44.3,100,5,1820,91,32.43,30,39,-2.3,00:11:07,41.2,MIL is OFF0 codes
162,30.5748484615,29.4746839808,33,control3,100,82,46.7,86.3,5,2164,93,31.36,30,50,0.8,00:11:11,45.1,MIL is OFF0 codes
163,30.5784287253,29.4636387198,33,control3,100,82,49,100,5,2663,96,50.68,29,65,1.6,00:11:15,46.3,MIL is OFF0 codes
164,30.582008989,29.4525934588,36,control3,100,83,51.4,23.1,5,3114,87,8.16,29,72,5.5,00:11:19,27.1,MIL is OFF0 codes
165,30.5855892527,29.4415481978,42,control3,100,83,52.2,100,5,2443,89,41.72,29,77,-6.2,00:11:23,41.2,MIL is OFF0 codes
166,30.5891695165,29.4305029368,45,control3,100,83,52.9,22.7,5,2476,43,6.53,29,72,-0.8,00:11:27,24.7,MIL is OFF0 codes
167,30.5927497802,29.4194576758,44,control3,100,83,52.2,63.1,5,1942,63,18.48,29,74,-0.8,00:11:31,32.9,MIL is OFF0 codes
168,30.596330044,29.4084124148,44,control3,100,83,52.2,74.5,5,2077,61,23.19,29,81,-0.8,00:11:35,34.1,MIL is OFF0 codes
169,30.5999103077,29.3973671538,43,control3,100,83,52.2,75.3,5,2235,21,7.37,30,77,0,00:11:39,25.5,MIL is OFF0 codes
170,30.6034905714,29.3863218929,40,control3,100,83,51.8,36.5,5,2016,53,17.4,30,72,9.4,00:11:43,32.2,MIL is OFF0 codes
171,30.6070708352,29.3752766319,45,control3,100,83,51.8,65.5,5,1963,53,18.57,29,71,1.6,00:11:47,32.5,MIL is OFF0 codes
172,30.6106510989,29.3642313709,46,control3,100,83,51.4,63.9,5,1966,46,18.88,29,72,-0.8,00:11:51,32.9,MIL is OFF0 codes
173,30.6142313626,29.3531861099,47,control3,100,83,51.4,37.3,5,1964,20,6.79,30,68,0,00:11:55,24.3,MIL is OFF0 codes
174,30.6178116264,29.3421408489,49,control3,100,83,51.4,18.4,5,1814,19,4.81,30,62,0,00:11:59,22.4,MIL is OFF0 codes
175,30.6213918901,29.3310955879,54,control3,100,83,51,18,5,1647,21,4.39,30,45,0,00:12:03,22,MIL is OFF0 codes
176,30.6249721538,29.3200503269,52,control3,100,82,48.6,14.9,5,1556,26,5.77,30,21,9.4,00:12:07,23.5,MIL is OFF0 codes
177,30.6285524176,29.3090050659,46,control3,99,82,46.7,100,5,1995,22,39.19,30,41,0,00:12:11,52.5,MIL is OFF0 codes
178,30.6321326813,29.2979598049,41,control3,99,82,48.2,100,5,2251,102,41.07,29,60,0,00:12:15,83.5,MIL is OFF0 codes
179,30.6357129451,29.286914544,43,control3,100,83,50.6,100,5,2348,44,38.61,30,75,-3.1,00:12:19,74.9,MIL is OFF0 codes
180,30.6392932088,29.275869283,40,control3,100,83,51,95.3,5,2064,71,30.06,29,81,-1.6,00:12:23,36.9,MIL is OFF0 codes
181,30.6428734725,29.264824022,42,control3,100,83,51,19.2,5,2194,19,6.46,30,76,0,00:12:27,24.7,MIL is OFF0 codes
182,30.6464537363,29.253778761,40,control3,100,83,50.2,18.4,5,1958,19,5.65,30,63,0,00:12:31,23.5,MIL is OFF0 codes
183,30.650034,29.2427335,40,control3,100,83,49,17.6,5,1694,19,4.55,30,59,0,00:12:35,22,MIL is OFF0 codes
184,30.6536142637,29.231688239,37,control3,100,82,48.6,18,6,1588,20,4.15,30,53,0,00:12:39,21.6,MIL is OFF0 codes
185,30.6571945275,29.220642978,35,control3,100,82,48.2,20,6,1312,34,3.62,30,30,8.6,00:12:43,20.4,MIL is OFF0 codes
186,30.6607747912,29.209597717,37,control3,100,82,46.3,42.7,6,783,30,4.34,31,7,-3.1,00:12:47,20.8,MIL is OFF0 codes
187,30.6643550549,29.198552456,37,control3,100,82,44.7,31.4,6,813,33,3.68,31,0,1.6,00:12:51,19.6,MIL is OFF0 codes
188,30.6679353187,29.1875071951,37,control3,100,82,45.1,40,6,811,32,4.03,31,0,-1.6,00:12:55,20.4,MIL is OFF0 codes
189,30.6715155824,29.1764619341,37,control3,100,83,45.5,36.9,6,798,32,4.02,31,0,-2.3,00:12:59,20.4,MIL is OFF0 codes
190,30.6750958462,29.1654166731,37,control3,100,83,46.3,36.1,6,800,33,4.23,31,0,-1.6,00:13:03,20.4,MIL is OFF0 codes
191,30.6786761099,29.1543714121,37,control3,100,83,46.7,40.8,6,783,30,4.32,31,0,-1.6,00:13:07,20.4,MIL is OFF0 codes
192,30.6822563736,29.1433261511,37,control3,100,83,47.1,37.3,6,809,30,4.04,31,0,3.9,00:13:11,20.4,MIL is OFF0 codes
193,30.6858366374,29.1322808901,37,control3,100,83,47.5,38,6,808,34,4.26,31,0,2.3,00:13:15,20.4,MIL is OFF0 codes
194,30.6894169011,29.1212356291,37,control3,100,83,47.5,32.9,6,809,31,3.9,32,0,3.9,00:13:19,20,MIL is OFF0 codes
195,30.6929971648,29.1101903681,37,control3,100,83,47.8,37.3,6,805,49,4.03,31,1,3.9,00:13:23,20,MIL is OFF0 codes
